"","geneSymbol","cluster"
"7012","Tbc1d13",3
"7013","Tbc1d14",5
"7014","Tbc1d15",2
"7015","Tbc1d23",1
"7016","Tbc1d30",1
"7017","Tbc1d4",4
"7018","Tbc1d7",1
"7019","Tbc1d8",1
"7020","Tbc1d8b",4
"7021","Tbca",6
"7022","Tbcd",5
"7023","Tbcel",4
"7024","Tbk1",5
"7025","Tbkbp1",6
"7026","Tbl1x",9
"7027","Tbl2",4
"7028","Tbp",5
"7029","Tbx1",5
"7030","Tbx2",1
"7031","Tbx20",1
"7032","Tbx3",5
"7033","Tcap",1
"7034","Tcea1",3
"7035","Tcea2",9
"7036","Tcea3",7
"7037","Tceal1",1
"7038","Tceal5",1
"7039","Tceal6",4
"7040","Tceal7",9
"7041","Tceal8",7
"7042","Tceanc",1
"7043","Tceb1",4
"7044","Tceb2",4
"7045","Tceb3",4
"7046","Tcerg1",5
"7047","Tcerg1l",5
"7048","Tcf12",2
"7049","Tcf20",5
"7050","Tcf21",5
"7051","Tcf25",4
"7052","Tcf3",5
"7053","Tcf4",2
"7054","Tcf7",5
"7055","Tcf7l1",5
"7056","Tcf7l2",7
"7057","Tcfl5",5
"7058","Tchp",3
"7059","Tcirg1",4
"7060","Tcn2",4
"7061","Tcof1",3
"7062","Tcp1",2
"7063","Tcp11l2",4
"7064","Tcp11x2",5
"7065","Tcta",7
"7066","Tctex1d1",2
"7067","Tctn1",5
"7068","Tdgf1",7
"7069","Tdp1",3
"7070","Tdp2",3
"7071","Tdrd12",8
"7072","Tdrd3",5
"7073","Tdrd5",5
"7074","Tdrd6",2
"7075","Tdrd7",6
"7076","Tdrd9",4
"7077","Tead1",9
"7078","Tead2",5
"7079","Tead3",9
"7080","Tead4",5
"7081","Tec",1
"7082","Tecpr1",7
"7083","Tecrl",1
"7084","Tef",6
"7085","Tekt4",4
"7086","Telo2",5
"7087","Ten1",1
"7088","Tenm2",4
"7089","Terf1",3
"7090","Terf2ip",4
"7091","Tes",5
"7092","Tesc",1
"7093","Tesk1",8
"7094","Tesk2",8
"7095","Tet1",2
"7096","Tet2",4
"7097","Tex10",3
"7098","Tex16",5
"7099","Tex2",1
"7100","Tex261",4
"7101","Tex264",4
"7102","Tex9",8
"7103","Tfam",2
"7104","Tfap2e",2
"7105","Tfap4",3
"7106","Tfb1m",2
"7107","Tfdp2",5
"7108","Tfe3",7
"7109","Tfeb",1
"7110","Tfg",1
"7111","Tfpi",4
"7112","Tfrc",4
"7113","Tg",1
"7114","Tgfb1i1",7
"7115","Tgfb2",8
"7116","Tgfb3",1
"7117","Tgfbi",1
"7118","Tgfbr3",4
"7119","Tgif1",5
"7120","Tgif2",8
"7121","Tgm2",4
"7122","Tgm4",2
"7123","Tgtp1",5
"7124","Thap2",2
"7125","Thap6",5
"7126","Thap7",4
"7127","Thbd",6
"7128","Thbs1",9
"7129","Thbs2",6
"7130","Thbs3",5
"7131","Thbs4",1
"7132","Them4",1
"7133","Them7",7
"7134","Thg1l",5
"7135","Thnsl1",4
"7136","Thoc1",5
"7137","Thoc5",3
"7138","Thoc6",3
"7139","Thoc7",6
"7140","Thop1",3
"7141","Thra",1
"7142","Thrap3",3
"7143","Thtpa",4
"7144","Thumpd1",3
"7145","Thumpd2",3
"7146","Tial1",3
"7147","Tiam2",2
"7148","Ticam1",4
"7149","Ticam2",4
"7150","Ticrr",3
"7151","Tie1",1
"7152","Tifa",4
"7153","Tigar",9
"7154","Tigd2",4
"7155","Timd2",3
"7156","Timeless",3
"7157","Timm10",4
"7158","Timm10b",4
"7159","Timm17a",1
"7160","Timm22",1
"7161","Timm8b",4
"7162","Timm9",4
"7163","Timmdc1",1
"7164","Timp1",4
"7165","Timp2",1
"7166","Timp3",9
"7167","Tinagl1",6
"7168","Tinf2",3
"7169","Tiparp",7
"7170","Tipin",3
"7171","Tiprl",5
"7172","Tjap1",5
"7173","Tk2",3
"7174","Tkfc",5
"7175","Tkt",5
"7176","Tlcd1",6
"7177","Tlcd2",4
"7178","Tldc1",1
"7179","Tle1",5
"7180","Tle2",1
"7181","Tle3",3
"7182","Tle6",1
"7183","Tlk1",2
"7184","Tlk2",2
"7185","Tln2",5
"7186","Tlr3",4
"7187","Tlr4",4
"7188","Tlr5",4
"7189","Tlx1",8
"7190","Tm2d1",1
"7191","Tm6sf1",1
"7192","Tm7sf3",4
"7193","Tm9sf3",4
"7194","Tma16",5
"7195","Tmbim1",9
"7196","Tmbim4",4
"7197","Tmc4",3
"7198","Tmc7",5
"7199","Tmcc1",1
"7200","Tmcc2",8
"7201","Tmcc3",1
"7202","Tmco1",4
"7203","Tmco2",1
"7204","Tmco3",4
"7205","Tmco4",4
"7206","Tmco6",6
"7207","Tmed10",4
"7208","Tmed2",4
"7209","Tmed3",4
"7210","Tmed5",9
"7211","Tmed7",4
"7212","Tmed8",8
"7213","Tmed9",1
"7214","Tmeff1",2
"7215","Tmem101",1
"7216","Tmem102",4
"7217","Tmem104",8
"7218","Tmem106b",4
"7219","Tmem109",1
"7220","Tmem11",4
"7221","Tmem110",5
"7222","Tmem115",4
"7223","Tmem116",4
"7224","Tmem120a",3
"7225","Tmem120b",1
"7226","Tmem123",6
"7227","Tmem126a",4
"7228","Tmem126b",4
"7229","Tmem128",5
"7230","Tmem129",1
"7231","Tmem132a",5
"7232","Tmem132b",5
"7233","Tmem132e",5
"7234","Tmem135",1
"7235","Tmem136",1
"7236","Tmem141",7
"7237","Tmem145",5
"7238","Tmem147",4
"7239","Tmem14c",4
"7240","Tmem150c",1
"7241","Tmem151a",9
"7242","Tmem158",3
"7243","Tmem160",4
"7244","Tmem161a",1
"7245","Tmem161b",1
"7246","Tmem163",4
"7247","Tmem167",7
"7248","Tmem167b",1
"7249","Tmem169",4
"7250","Tmem170b",4
"7251","Tmem176a",4
"7252","Tmem176b",4
"7253","Tmem178",4
"7254","Tmem179",7
"7255","Tmem179b",1
"7256","Tmem180",5
"7257","Tmem182",1
"7258","Tmem183a",5
"7259","Tmem184b",9
"7260","Tmem192",3
"7261","Tmem194",3
"7262","Tmem196",4
"7263","Tmem198b",6
"7264","Tmem199",7
"7265","Tmem2",8
"7266","Tmem200a",5
"7267","Tmem201",8
"7268","Tmem203",4
"7269","Tmem204",1
"7270","Tmem206",8
"7271","Tmem209",5
"7272","Tmem211",4
"7273","Tmem214",4
"7274","Tmem216",3
"7275","Tmem218",1
"7276","Tmem222",8
"7277","Tmem229a",2
"7278","Tmem231",3
"7279","Tmem237",3
"7280","Tmem241",4
"7281","Tmem242",4
"7282","Tmem243",5
"7283","Tmem246",4
"7284","Tmem255a",1
"7285","Tmem256",4
"7286","Tmem258",4
"7287","Tmem259",4
"7288","Tmem26",6
"7289","Tmem260",6
"7290","Tmem265",5
"7291","Tmem30a",4
"7292","Tmem30c",3
"7293","Tmem33",1
"7294","Tmem35",4
"7295","Tmem38a",1
"7296","Tmem38b",1
"7297","Tmem39a",5
"7298","Tmem39b",2
"7299","Tmem41a",9
"7300","Tmem41b",4
"7301","Tmem43",2
"7302","Tmem45a",4
"7303","Tmem47",5
"7304","Tmem50b",1
"7305","Tmem51",1
"7306","Tmem53",4
"7307","Tmem55b",5
"7308","Tmem56",7
"7309","Tmem57",2
"7310","Tmem59",4
"7311","Tmem60",4
"7312","Tmem62",1
"7313","Tmem63a",7
"7314","Tmem63b",6
"7315","Tmem63c",5
"7316","Tmem64",1
"7317","Tmem65",1
"7318","Tmem67",5
"7319","Tmem70",6
"7320","Tmem71",1
"7321","Tmem74b",4
"7322","Tmem8",5
"7323","Tmem80",3
"7324","Tmem82",3
"7325","Tmem86a",4
"7326","Tmem88",5
"7327","Tmem8b",1
"7328","Tmem9",4
"7329","Tmem9b",1
"7330","Tmf1",4
"7331","Tmie",7
"7332","Tmod1",1
"7333","Tmod2",5
"7334","Tmod3",2
"7335","Tmpo",3
"7336","Tmprss6",4
"7337","Tmsb4x",9
"7338","Tmtc2",4
"7339","Tmtc3",9
"7340","Tmtc4",8
"7341","Tmub1",1
"7342","Tmub2",4
"7343","Tmx2",1
"7344","Tmx4",4
"7345","Tnfaip1",9
"7346","Tnfaip3",1
"7347","Tnfaip8l3",5
"7348","Tnfrsf10b",5
"7349","Tnfrsf12a",9
"7350","Tnfrsf19",7
"7351","Tnfrsf21",2
"7352","Tnfrsf22",3
"7353","Tnfsf12",1
"7354","Tnfsf4",5
"7355","Tnfsf9",4
"7356","Tnik",1
"7357","Tnip1",4
"7358","Tnk1",5
"7359","Tnks1bp1",5
"7360","Tnnc1",7
"7361","Tnnc2",7
"7362","Tnni1",1
"7363","Tnni2",1
"7364","Tnni3",1
"7365","Tnni3k",4
"7366","Tnnt1",1
"7367","Tnnt2",1
"7368","Tnnt3",5
"7369","Tnpo1",2
"7370","Tnpo3",2
"7371","Tnrc18",5
"7372","Tnrc6b",4
"7373","Tns1",6
"7374","Tns2",9
"7375","Tns4",6
"7376","Tob1",1
"7377","Toe1",5
"7378","Tollip",9
"7379","Tom1",1
"7380","Tom1l1",4
"7381","Tom1l2",1
"7382","Tomm34",7
"7383","Tomm40l",4
"7384","Tonsl",3
"7385","Top1",5
"7386","Top3a",3
"7387","Top3b",5
"7388","Topbp1",5
"7389","Topors",3
"7390","Tor1b",6
"7391","Tor3a",3
"7392","Tox2",5
"7393","Tox4",4
"7394","Tpbg",5
"7395","Tpcn1",1
"7396","Tpd52",4
"7397","Tpgs2",3
"7398","Tph2",5
"7399","Tpi1",4
"7400","Tpm1",1
"7401","Tpm2",7
"7402","Tpm4",8
"7403","Tppp",1
"7404","Tppp3",6
"7405","Tpr",5
"7406","Tprn",3
"7407","Tra2b",5
"7408","Trabd",7
"7409","Trabd2b",2
"7410","Traf4",5
"7411","Traf5",7
"7412","Traf6",5
"7413","Trafd1",7
"7414","Trak1",4
"7415","Trak2",1
"7416","Trank1",8
"7417","Trappc1",4
"7418","Trappc12",4
"7419","Trappc13",4
"7420","Trappc2",4
"7421","Trappc3",1
"7422","Trappc4",3
"7423","Trappc6a",4
"7424","Trappc6b",1
"7425","Trappc8",2
"7426","Trappc9",1
"7427","Trdn",1
"7428","Trerf1",6
"7429","Trex1",5
"7430","Trf",1
"7431","Trib1",2
"7432","Trib2",6
"7433","Trib3",2
"7434","Tril",7
"7435","Trim12c",6
"7436","Trim24",5
"7437","Trim25",6
"7438","Trim26",3
"7439","Trim27",5
"7440","Trim28",3
"7441","Trim33",5
"7442","Trim34a",6
"7443","Trim35",7
"7444","Trim36",5
"7445","Trim37",3
"7446","Trim39",5
"7447","Trim44",5
"7448","Trim47",1
"7449","Trim54",7
"7450","Trim55",1
"7451","Trim62",4
"7452","Trim63",1
"7453","Trim65",1
"7454","Trim71",5
"7455","Trim72",4
"7456","Trim80",4
"7457","Trio",5
"7458","Triobp",4
"7459","Trip4",1
"7460","Trip6",5
"7461","Trmt1",3
"7462","Trmt10a",5
"7463","Trmt10c",2
"7464","Trmt11",5
"7465","Trmt112",5
"7466","Trmt2b",1
"7467","Trmt5",5
"7468","Trmt6",5
"7469","Trmt61a",3
"7470","Trmu",4
"7471","Trnt1",5
"7472","Tro",1
"7473","Trp53",3
"7474","Trp53bp1",3
"7475","Trp53bp2",5
"7476","Trp53cor1",6
"7477","Trp53i11",8
"7478","Trp53inp1",2
"7479","Trp53inp2",1
"7480","Trp53rka",5
"7481","Trpc1",9
"7482","Trpc2",5
"7483","Trpc3",1
"7484","Trpc7",7
"7485","Trpm2",1
"7486","Trpm4",7
"7487","Trpm6",5
"7488","Trps1",4
"7489","Trpt1",4
"7490","Trpv6",2
"7491","Trub1",3
"7492","Tsacc",3
"7493","Tsc2",8
"7494","Tsc22d1",6
"7495","Tsc22d2",1
"7496","Tsc22d4",4
"7497","Tsen2",2
"7498","Tsen34",8
"7499","Tsen54",5
"7500","Tsg101",5
"7501","Tsga10",8
"7502","Tsga8",2
"7503","Tshr",2
"7504","Tshz2",7
"7505","Tshz3",5
"7506","Tsix",3
"7507","Tsn",7
"7508","Tsnax",7
"7509","Tspan14",3
"7510","Tspan15",8
"7511","Tspan17",4
"7512","Tspan18",7
"7513","Tspan2",8
"7514","Tspan3",4
"7515","Tspan33",4
"7516","Tspan5",5
"7517","Tspan7",2
"7518","Tspan9",1
"7519","Tspo",1
"7520","Tspyl1",1
"7521","Tspyl5",4
"7522","Tsr1",5
"7523","Tsr2",5
"7524","Tssc1",3
"7525","Tsta3",3
"7526","Tstd2",5
"7527","Tstd3",4
"7528","Ttc14",5
"7529","Ttc21b",3
"7530","Ttc23",5
"7531","Ttc26",3
"7532","Ttc27",2
"7533","Ttc3",2
"7534","Ttc30b",4
"7535","Ttc37",2
"7536","Ttc38",1
"7537","Ttc39aos1",1
"7538","Ttc39b",4
"7539","Ttc7",5
"7540","Ttc9",3
"7541","Ttc9c",2
"7542","Ttf1",2
"7543","Ttf2",3
"7544","Ttl",5
"7545","Ttll1",1
"7546","Ttll12",3
"7547","Ttll3",5
"7548","Ttll4",5
"7549","Ttll5",6
"7550","Ttll7",4
"7551","Ttn",7
"7552","Ttyh2",1
"7553","Tuba1a",9
"7554","Tuba4a",1
"7555","Tubb2b",9
"7556","Tubb3",2
"7557","Tubb5",5
"7558","Tubd1",1
"7559","Tubgcp2",3
"7560","Tubgcp3",3
"7561","Tubgcp4",2
"7562","Tufm",4
"7563","Tuft1",5
"7564","Tulp1",2
"7565","Tulp3",3
"7566","Tusc2",4
"7567","Tusc3",6
"7568","Twf1",1
"7569","Twf2",1
"7570","Twist1",5
"7571","Twistnb",5
"7572","Twsg1",5
"7573","Txlna",5
"7574","Txlnb",1
"7575","Txndc11",4
"7576","Txndc15",4
"7577","Txndc16",1
"7578","Txnip",4
"7579","Txnl4a",5
"7580","Txnrd1",3
"7581","Tyro3",5
"7582","Tyw3",5
"7583","U2af1",3
"7584","U2af1l4",7
"7585","U2af2",3
"7586","Uap1",7
"7587","Uap1l1",8
"7588","Uba1",4
"7589","Uba2",3
"7590","Uba3",1
"7591","Uba6",5
"7592","Uba7",4
"7593","Ubac2",4
"7594","Ubald2",7
"7595","Ubap1",4
"7596","Ubap2",3
"7597","Ubap2l",3
"7598","Ubash3b",1
"7599","Ube2b",1
"7600","Ube2c",7
"7601","Ube2cbp",3
"7602","Ube2d1",9
"7603","Ube2d2a",8
"7604","Ube2e1",3
"7605","Ube2e2",1
"7606","Ube2e3",5
"7607","Ube2f",8
"7608","Ube2g1",4
"7609","Ube2h",1
"7610","Ube2i",3
"7611","Ube2k",5
"7612","Ube2l3",7
"7613","Ube2m",4
"7614","Ube2n",4
"7615","Ube2o",4
"7616","Ube2q1",3
"7617","Ube2q2",4
"7618","Ube2ql1",4
"7619","Ube2r2",2
"7620","Ube2t",7
"7621","Ube2w",1
"7622","Ube2z",6
"7623","Ube3c",5
"7624","Ube4a",8
"7625","Ube4b",3
"7626","Ubfd1",8
"7627","Ubl3",1
"7628","Ubl4b",2
"7629","Ubl5",4
"7630","Ubl7",6
"7631","Ubn1",7
"7632","Ubox5",5
"7633","Ubp1",3
"7634","Ubqln2",5
"7635","Ubqln4",3
"7636","Ubr3",4
"7637","Ubtd1",4
"7638","Ubtd2",5
"7639","Ubtf",5
"7640","Ubxn2a",4
"7641","Ubxn2b",5
"7642","Ubxn4",9
"7643","Uchl1",1
"7644","Uchl5",4
"7645","Uck2",6
"7646","Uckl1",1
"7647","Ucp2",6
"7648","Ufsp2",4
"7649","Ugcg",7
"7650","Uggt2",5
"7651","Ugp2",1
"7652","Ugt1a6a",3
"7653","Ugt1a6b",5
"7654","Ugt1a9",5
"7655","Uhrf1",3
"7656","Uhrf1bp1l",5
"7657","Uhrf2",5
"7658","Ulk2",5
"7659","Umad1",1
"7660","Umps",3
"7661","Unc119",4
"7662","Unc13a",1
"7663","Unc13b",1
"7664","Unc13c",8
"7665","Unc45a",3
"7666","Unc45b",7
"7667","Unc5b",1
"7668","Unc5d",8
"7669","Unk",3
"7670","Upf3a",3
"7671","Upf3b",3
"7672","Upk1b",1
"7673","Upp1",6
"7674","Uqcc1",1
"7675","Uqcc2",4
"7676","Uqcr10",4
"7677","Uqcr11",4
"7678","Uqcrb",4
"7679","Uqcrc1",4
"7680","Uqcrc2",4
"7681","Uqcrfs1",4
"7682","Uqcrh",4
"7683","Uqcrq",4
"7684","Urb1",5
"7685","Urb2",3
"7686","Urgcp",1
"7687","Urod",7
"7688","Uros",1
"7689","Usf1",7
"7690","Ush1c",4
"7691","Usmg5",4
"7692","Uso1",1
"7693","Usp1",3
"7694","Usp10",3
"7695","Usp13",1
"7696","Usp14",8
"7697","Usp2",7
"7698","Usp20",4
"7699","Usp21",5
"7700","Usp22",2
"7701","Usp24",2
"7702","Usp25",6
"7703","Usp27x",8
"7704","Usp28",1
"7705","Usp31",5
"7706","Usp33",5
"7707","Usp36",5
"7708","Usp37",3
"7709","Usp39",3
"7710","Usp42",5
"7711","Usp43",2
"7712","Usp44",5
"7713","Usp46",4
"7714","Usp47",4
"7715","Usp48",3
"7716","Usp49",5
"7717","Usp53",4
"7718","Usp54",5
"7719","Usp6nl",5
"7720","Usp7",2
"7721","Usp8",2
"7722","Usp9x",4
"7723","Ust",3
"7724","Utp14a",5
"7725","Utp15",5
"7726","Utp18",3
"7727","Utp20",5
"7728","Utp23",5
"7729","Utp6",3
"7730","Utrn",2
"7731","Uts2b",4
"7732","Uvrag",1
"7733","Uvssa",5
"7734","Uxs1",5
"7735","Vamp2",1
"7736","Vamp4",2
"7737","Vamp8",2
"7738","Vapb",4
"7739","Vars",3
"7740","Vars2",2
"7741","Vash1",2
"7742","Vash2",1
"7743","Vasn",2
"7744","Vasp",1
"7745","Vat1",8
"7746","Vav2",3
"7747","Vax1",2
"7748","Vcam1",6
"7749","Vcan",7
"7750","Vcl",7
"7751","Vdac1",4
"7752","Vegfa",6
"7753","Vegfb",1
"7754","Vegfc",4
"7755","Vezf1",5
"7756","Vgll3",2
"7757","Vgll4",9
"7758","Vhl",4
"7759","Vill",4
"7760","Vim",9
"7761","Vimp",7
"7762","Vipas39",6
"7763","Vipr1",4
"7764","Vkorc1",7
"7765","Vkorc1l1",5
"7766","Vldlr",6
"7767","Vma21",7
"7768","Vmn2r1",3
"7769","Vmp1",1
"7770","Vps13a",6
"7771","Vps13d",4
"7772","Vps16",3
"7773","Vps26a",7
"7774","Vps29",1
"7775","Vps33b",5
"7776","Vps35",8
"7777","Vps36",3
"7778","Vps37b",1
"7779","Vps37d",1
"7780","Vps39",4
"7781","Vps41",2
"7782","Vps4b",5
"7783","Vps54",9
"7784","Vps72",3
"7785","Vps8",6
"7786","Vrk1",3
"7787","Vrtn",3
"7788","Vsig10",1
"7789","Vsig10l",5
"7790","Vsnl1",7
"7791","Vstm2b",3
"7792","Vstm4",6
"7793","Vstm5",6
"7794","Vwa1",4
"7795","Vwa2",5
"7796","Vwa3a",7
"7797","Vwa5a",5
"7798","Vwa5b1",2
"7799","Vwa5b2",5
"7800","Vwa8",4
"7801","Vwa9",4
"7802","Vwc2",2
"7803","Wars2",2
"7804","Wasf1",3
"7805","Wasf3",3
"7806","Wash1",5
"7807","Wasl",4
"7808","Wbp1",4
"7809","Wbp11",3
"7810","Wbp1l",1
"7811","Wbp2",7
"7812","Wbp4",5
"7813","Wbscr16",5
"7814","Wbscr17",1
"7815","Wdfy1",5
"7816","Wdhd1",3
"7817","Wdpcp",4
"7818","Wdr1",7
"7819","Wdr12",5
"7820","Wdr13",7
"7821","Wdr18",3
"7822","Wdr24",5
"7823","Wdr26",1
"7824","Wdr3",5
"7825","Wdr33",5
"7826","Wdr34",3
"7827","Wdr35",2
"7828","Wdr36",2
"7829","Wdr37",1
"7830","Wdr4",5
"7831","Wdr43",5
"7832","Wdr46",3
"7833","Wdr5",5
"7834","Wdr55",3
"7835","Wdr6",8
"7836","Wdr60",5
"7837","Wdr62",3
"7838","Wdr70",2
"7839","Wdr73",5
"7840","Wdr74",3
"7841","Wdr75",5
"7842","Wdr76",8
"7843","Wdr77",3
"7844","Wdr8",7
"7845","Wdr82",4
"7846","Wdr86",5
"7847","Wdr89",5
"7848","Wdr90",3
"7849","Wdsub1",4
"7850","Wdtc1",1
"7851","Wee2",5
"7852","Wfdc2",2
"7853","Wfikkn2",4
"7854","Wfs1",1
"7855","Whamm",1
"7856","Whrn",5
"7857","Whsc1",5
"7858","Wibg",3
"7859","Wipf1",5
"7860","Wipf2",5
"7861","Wipf3",1
"7862","Wipi1",4
"7863","Wipi2",5
"7864","Wisp1",1
"7865","Wiz",5
"7866","Wls",5
"7867","Wnk1",9
"7868","Wnt10b",2
"7869","Wnt11",1
"7870","Wnt2",1
"7871","Wnt3",5
"7872","Wnt5b",5
"7873","Wnt7b",2
"7874","Wnt8a",2
"7875","Wnt9b",3
"7876","Wrap53",8
"7877","Wrb",7
"7878","Wsb1",9
"7879","Wsb2",1
"7880","Wscd1",1
"7881","Wtap",3
"7882","Wwp1",9
"7883","Wwtr1",4
"7884","Xab2",3
"7885","Xbp1",1
"7886","Xirp1",7
"7887","Xk",1
"7888","Xkr4",5
"7889","Xkr7",5
"7890","Xkr8",7
"7891","Xkrx",1
"7892","Xndc1",3
"7893","Xpc",5
"7894","Xpnpep1",4
"7895","Xpo5",5
"7896","Xpo6",5
"7897","Xpo7",3
"7898","Xpot",5
"7899","Xpr1",1
"7900","Xrcc1",3
"7901","Xrcc3",8
"7902","Xrcc4",1
"7903","Xrcc5",5
"7904","Xrcc6bp1",3
"7905","Xrn2",3
"7906","Xxylt1",2
"7907","Xylb",5
"7908","Xylt2",4
"7909","Yae1d1",1
"7910","Yaf2",1
"7911","Yap1",6
"7912","Yars",5
"7913","Ybx2",4
"7914","Ybx3",3
"7915","Ydjc",2
"7916","Yeats2",5
"7917","Yeats4",3
"7918","Yif1a",7
"7919","Yipf5",1
"7920","Yipf6",8
"7921","Ykt6",7
"7922","Yme1l1",4
"7923","Ypel1",5
"7924","Ypel2",1
"7925","Ypel3",4
"7926","Ypel5",1
"7927","Yrdc",5
"7928","Ythdc1",8
"7929","Ythdf1",5
"7930","Ythdf2",5
"7931","Ythdf3",2
"7932","Ywhab",1
"7933","Ywhag",4
"7934","Ywhah",9
"7935","Ywhaz",7
"7936","Yy2",5
"7937","Zadh2",6
"7938","Zak",1
"7939","Zap70",4
"7940","Zbed5",5
"7941","Zbtb1",2
"7942","Zbtb12",5
"7943","Zbtb14",3
"7944","Zbtb18",7
"7945","Zbtb20",4
"7946","Zbtb21",2
"7947","Zbtb22",3
"7948","Zbtb26",5
"7949","Zbtb32",5
"7950","Zbtb38",4
"7951","Zbtb39",5
"7952","Zbtb4",4
"7953","Zbtb42",8
"7954","Zbtb44",8
"7955","Zbtb45",5
"7956","Zbtb48",3
"7957","Zbtb49",5
"7958","Zbtb7a",9
"7959","Zbtb7b",4
"7960","Zbtb8os",6
"7961","Zbtb9",5
"7962","Zc2hc1c",1
"7963","Zc3h11a",5
"7964","Zc3h12a",4
"7965","Zc3h13",5
"7966","Zc3h15",7
"7967","Zc3h18",3
"7968","Zc3h3",8
"7969","Zc3h4",2
"7970","Zc3h6",6
"7971","Zc3h7a",1
"7972","Zc3h7b",3
"7973","Zc3h8",9
"7974","Zc3hav1l",5
"7975","Zc3hc1",3
"7976","Zc4h2",5
"7977","Zcchc12",7
"7978","Zcchc14",3
"7979","Zcchc17",1
"7980","Zcchc18",5
"7981","Zcchc24",4
"7982","Zcchc3",5
"7983","Zcchc4",5
"7984","Zcchc5",4
"7985","Zcchc6",6
"7986","Zcchc8",7
"7987","Zdhhc12",1
"7988","Zdhhc13",9
"7989","Zdhhc14",1
"7990","Zdhhc15",2
"7991","Zdhhc18",3
"7992","Zdhhc20",2
"7993","Zdhhc21",5
"7994","Zdhhc24",3
"7995","Zdhhc3",5
"7996","Zdhhc4",3
"7997","Zdhhc5",4
"7998","Zdhhc6",5
"7999","Zdhhc9",9
"8000","Zeb2",9
"8001","Zer1",7
"8002","Zfand2a",7
"8003","Zfand2b",1
"8004","Zfand3",4
"8005","Zfand6",4
"8006","Zfhx2os",2
"8007","Zfhx3",1
"8008","Zfp101",3
"8009","Zfp105",5
"8010","Zfp113",3
"8011","Zfp119a",2
"8012","Zfp131",2
"8013","Zfp14",4
"8014","Zfp141",2
"8015","Zfp146",5
"8016","Zfp148",4
"8017","Zfp184",5
"8018","Zfp185",5
"8019","Zfp2",2
"8020","Zfp202",5
"8021","Zfp212",5
"8022","Zfp217",5
"8023","Zfp236",5
"8024","Zfp248",5
"8025","Zfp26",5
"8026","Zfp263",5
"8027","Zfp266",2
"8028","Zfp27",4
"8029","Zfp277",2
"8030","Zfp280b",8
"8031","Zfp280c",5
"8032","Zfp280d",5
"8033","Zfp281",5
"8034","Zfp282",5
"8035","Zfp317",5
"8036","Zfp329",5
"8037","Zfp335",4
"8038","Zfp345",3
"8039","Zfp358",3
"8040","Zfp36",7
"8041","Zfp365",5
"8042","Zfp367",2
"8043","Zfp36l1",6
"8044","Zfp36l2",5
"8045","Zfp384",5
"8046","Zfp385b",4
"8047","Zfp395",6
"8048","Zfp397",5
"8049","Zfp398",5
"8050","Zfp407",7
"8051","Zfp408",8
"8052","Zfp41",5
"8053","Zfp414",3
"8054","Zfp420",5
"8055","Zfp423",3
"8056","Zfp428",3
"8057","Zfp444",5
"8058","Zfp445",5
"8059","Zfp446",3
"8060","Zfp449",5
"8061","Zfp451",5
"8062","Zfp46",6
"8063","Zfp467",4
"8064","Zfp473",5
"8065","Zfp493",2
"8066","Zfp503",3
"8067","Zfp518b",5
"8068","Zfp526",1
"8069","Zfp534",5
"8070","Zfp536",4
"8071","Zfp553",5
"8072","Zfp558",5
"8073","Zfp560",5
"8074","Zfp566",5
"8075","Zfp57",5
"8076","Zfp574",3
"8077","Zfp580",8
"8078","Zfp592",5
"8079","Zfp593",5
"8080","Zfp599",3
"8081","Zfp60",2
"8082","Zfp617",4
"8083","Zfp622",5
"8084","Zfp623",5
"8085","Zfp626",5
"8086","Zfp637",5
"8087","Zfp638",5
"8088","Zfp639",2
"8089","Zfp64",5
"8090","Zfp641",1
"8091","Zfp646",5
"8092","Zfp65",5
"8093","Zfp654",1
"8094","Zfp658",5
"8095","Zfp664",5
"8096","Zfp667",4
"8097","Zfp668",5
"8098","Zfp672",1
"8099","Zfp691",4
"8100","Zfp7",5
"8101","Zfp704",5
"8102","Zfp706",4
"8103","Zfp707",4
"8104","Zfp74",2
"8105","Zfp740",5
"8106","Zfp746",5
"8107","Zfp750",2
"8108","Zfp760",5
"8109","Zfp764",5
"8110","Zfp768",1
"8111","Zfp773",5
"8112","Zfp775",1
"8113","Zfp777",3
"8114","Zfp781",2
"8115","Zfp783",3
"8116","Zfp786",5
"8117","Zfp790",4
"8118","Zfp799",5
"8119","Zfp808",5
"8120","Zfp82",5
"8121","Zfp827",1
"8122","Zfp839",5
"8123","Zfp846",5
"8124","Zfp850",5
"8125","Zfp862-ps",6
"8126","Zfp865",3
"8127","Zfp867",5
"8128","Zfp87",5
"8129","Zfp870",4
"8130","Zfp90",5
"8131","Zfp93",4
"8132","Zfp932",5
"8133","Zfp934",5
"8134","Zfp935",5
"8135","Zfp938",4
"8136","Zfp940",5
"8137","Zfp952",4
"8138","Zfp955a",1
"8139","Zfp956",3
"8140","Zfpl1",3
"8141","Zfpm2",1
"8142","Zfr",1
"8143","Zfx",9
"8144","Zfyve16",5
"8145","Zfyve26",6
"8146","Zfyve9",5
"8147","Zgpat",5
"8148","Zgrf1",3
"8149","Zhx3",5
"8150","Zic2",3
"8151","Zic3",5
"8152","Zic5",3
"8153","Zik1",5
"8154","Zkscan1",4
"8155","Zkscan17",5
"8156","Zkscan3",7
"8157","Zkscan4",5
"8158","Zmat1",1
"8159","Zmat3",5
"8160","Zmat4",4
"8161","Zmiz1",1
